,text,label
1078,के कति छेती भयो बिवरण पाउन,2
1079,बिवरण पाउन,2
1080,आजकालका केटाकेटी सहयोग त चाक तिरा हलेर हिडेका छन,0
1081,सहयोग त चाक तिरा हलेर हिडेका छन,0
1082,लुट्न सक्य लुट् कान्छ लुट्न सक्य लुट्,0
1083,लुट्न सक्य लुट्,0
1084,हुर्केको दुई साथिले गेडा समाएर पैसा कमाए एउटा सन्दिपले अर्कि उनिले,0
1085,हुर्केको दुई साथिले गेडा समाएर पैसा कमाए,0
1086,एउटा सन्दिपले अर्कि उनिले,2
1087,म लास्ट रिसाउछु है गाइज,0
1088,Live हेर्दैछु भन्न पर्दैन जाठा,0
1089,धोबी पछाड खायो आज,2
1090,दरो चुट्यो मोराहरूले,0
1091,बादर झै लखेट्ने दिन हरु नजिकिदैछन जस्तो लाग्छ मलाई,0
1092,बादर झै लखेट्ने दिन हरु नजिकिदैछन,0
1093,राम्रो औरेजि जान्दोरछौ उद्योगमन्त्री यादव लाई पनि सिकादेउन लास्टै बेजत गरो अस्ति औरेजि बोलेर,0
1094,लास्टै बेजत गरो अस्ति औरेजि बोलेर,0
1095,Dear मर्न नसकेकी ex फोटो हाल्दा अलि edit गरेर हाल्ने गर,0
1096,Dear मर्न नसकेकी ex,0
1097,फोटो हाल्दा अलि edit गरेर हाल्ने गर,2
1098,यो समाजले accept गर्ला,2
1099,युद्ध त तिमी र म बिच थियो तर सहिद हाम्रो माया बन्न पुगेछ,2
1100,युद्ध त तिमी र म बिच थियो,2
1101,सहिद हाम्रो माया बन्न पुगेछ,2
